date_time,sensor_letter,source_file,test,cultivar,plot,plot_type,bio_rep,treatment,pulse_num,temperature,rh
2024-08-14T20:21:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,24.08,74.66
2024-08-14T20:22:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,24.06,74.44
2024-08-14T20:23:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,24.01,73.08
2024-08-14T20:24:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,24,74.27
2024-08-14T20:25:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,23.99,75.54
2024-08-14T20:26:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,23.97,73.71
2024-08-14T20:27:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,23.92,74.53
2024-08-14T20:28:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,23.88,74.17
2024-08-14T20:29:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,23.83,74.81
2024-08-14T20:30:00Z,D,D_20240814,C1,MQ,Control 1,Control,1,C,1,23.83,73.97
2024-08-21T15:10:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.42,94.02
2024-08-21T15:11:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.37,94.2
2024-08-21T15:12:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.31,94.32
2024-08-21T15:13:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.28,94.48
2024-08-21T15:14:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.22,94.65
2024-08-21T15:15:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.21,94.92
2024-08-21T15:16:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.21,95.09
2024-08-21T15:17:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.19,95.43
2024-08-21T15:18:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.17,95.73
2024-08-21T15:19:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.18,95.88
2024-08-21T15:20:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.19,95.9
2024-08-21T15:21:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.17,95.95
2024-08-21T15:22:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.14,96.14
2024-08-21T15:23:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.14,96.19
2024-08-21T15:24:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.13,96.12
2024-08-21T15:25:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.07,96.16
2024-08-21T15:26:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.07,96.17
2024-08-21T15:27:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.06,96.15
2024-08-21T15:28:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.04,96.07
2024-08-21T15:29:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,20.03,95.88
2024-08-21T15:30:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.99,95.86
2024-08-21T15:31:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.99,95.38
2024-08-21T15:32:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.92,95.14
2024-08-21T15:33:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.89,94.8
2024-08-21T15:34:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.85,94.5
2024-08-21T15:35:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.83,94.73
2024-08-21T15:36:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.8,94.96
2024-08-21T15:37:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.77,95.21
2024-08-21T15:38:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.76,95.21
2024-08-21T15:39:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.72,95.29
2024-08-21T15:40:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.7,95.42
2024-08-21T15:41:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.69,95.56
2024-08-21T15:42:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.66,95.62
2024-08-21T15:43:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.65,95.35
2024-08-21T15:44:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.58,94.79
2024-08-21T15:45:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.53,94.22
2024-08-21T15:46:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.47,93.86
2024-08-21T15:47:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.45,94.18
2024-08-21T15:48:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.41,93.98
2024-08-21T15:49:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.37,93.85
2024-08-21T15:50:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.3,93.94
2024-08-21T15:51:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.29,94.39
2024-08-21T15:52:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.25,94.44
2024-08-21T15:53:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.22,94.61
2024-08-21T15:54:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.17,94.69
2024-08-21T15:55:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.16,94.76
2024-08-21T15:56:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.12,94.8
2024-08-21T15:57:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.08,94.8
2024-08-21T15:58:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.03,94.78
2024-08-21T15:59:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.97,94.67
2024-08-21T16:00:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.99,94.65
2024-08-21T16:01:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.94,94.78
2024-08-21T16:02:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.91,95.3
2024-08-21T16:03:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.93,96.47
2024-08-21T16:04:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.98,97.27
2024-08-21T16:05:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.03,97.51
2024-08-21T16:06:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.07,97.58
2024-08-21T16:07:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.05,97.52
2024-08-21T16:08:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.05,97.61
2024-08-21T16:09:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.07,97.59
2024-08-21T16:10:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.06,97.55
2024-08-21T16:11:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.05,97.47
2024-08-21T16:12:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19,97.3
2024-08-21T16:13:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.02,97.23
2024-08-21T16:14:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,19.01,97.03
2024-08-21T16:15:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.95,96.71
2024-08-21T16:16:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.93,96.18
2024-08-21T16:17:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.91,95.65
2024-08-21T16:18:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.87,95.33
2024-08-21T16:19:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.84,95.36
2024-08-21T16:20:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.81,95.36
2024-08-21T16:21:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.78,95.64
2024-08-21T16:22:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.8,96.16
2024-08-21T16:23:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.82,96.63
2024-08-21T16:24:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.83,96.8
2024-08-21T16:25:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.84,96.84
2024-08-21T16:26:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.81,96.75
2024-08-21T16:27:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.77,96.78
2024-08-21T16:28:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.78,96.7
2024-08-21T16:29:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.79,96.69
2024-08-21T16:30:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.72,95.85
2024-08-21T16:31:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.71,95.51
2024-08-21T16:32:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.67,95.7
2024-08-21T16:33:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.63,95.67
2024-08-21T16:34:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.58,95.54
2024-08-21T16:35:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.62,95.46
2024-08-21T16:36:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.51,94.35
2024-08-21T16:37:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.46,93.05
2024-08-21T16:38:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.36,92.75
2024-08-21T16:39:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.29,92.68
2024-08-21T16:40:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.25,92.15
2024-08-21T16:41:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.14,92.59
2024-08-21T16:42:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.07,93.44
2024-08-21T16:43:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,18.05,93.82
2024-08-21T16:44:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.97,94.03
2024-08-21T16:45:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.94,94.22
2024-08-21T16:46:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.9,94.55
2024-08-21T16:47:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.89,94.52
2024-08-21T16:48:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.81,94.45
2024-08-21T16:49:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.76,94.4
2024-08-21T16:50:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.69,94.61
2024-08-21T16:51:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.68,94.64
2024-08-21T16:52:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.64,94.84
2024-08-21T16:53:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.58,94.97
2024-08-21T16:54:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.58,95.38
2024-08-21T16:55:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.54,95.52
2024-08-21T16:56:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.49,95.82
2024-08-21T16:57:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.47,96.07
2024-08-21T16:58:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.48,96.41
2024-08-21T16:59:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.48,96.67
2024-08-21T17:00:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.51,96.77
2024-08-21T17:01:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.51,97.07
2024-08-21T17:02:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.52,97.38
2024-08-21T17:03:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.54,97.6
2024-08-21T17:04:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.58,97.65
2024-08-21T17:05:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.59,97.66
2024-08-21T17:06:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.58,97.73
2024-08-21T17:07:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.61,97.76
2024-08-21T17:08:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.63,97.87
2024-08-21T17:09:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.64,98.03
2024-08-21T17:10:00Z,D,D_20240821,B2,MQ,Control 1,Control,1,B,2,17.68,98.09
2024-08-21T18:34:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,26.18,77.9
2024-08-21T18:35:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,26.05,71.94
2024-08-21T18:36:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.98,76.61
2024-08-21T18:37:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.88,77.74
2024-08-21T18:38:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.84,77.05
2024-08-21T18:39:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.81,76.26
2024-08-21T18:40:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.75,78.44
2024-08-21T18:41:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.67,71.78
2024-08-21T18:42:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.61,74.05
2024-08-21T18:43:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.53,71.4
2024-08-21T18:44:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.42,73.34
2024-08-21T18:45:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.36,77.63
2024-08-21T18:46:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.3,75.57
2024-08-21T18:47:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.23,78.67
2024-08-21T18:48:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.16,79.91
2024-08-21T18:49:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.1,76.46
2024-08-21T18:50:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,25.01,77.53
2024-08-21T18:51:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.92,78.72
2024-08-21T18:52:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.85,80.46
2024-08-21T18:53:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.8,81.32
2024-08-21T18:54:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.79,81.29
2024-08-21T18:55:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.74,78.24
2024-08-21T18:56:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.64,79.34
2024-08-21T18:57:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.61,82.17
2024-08-21T18:58:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.55,77.5
2024-08-21T18:59:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.43,73.45
2024-08-21T19:00:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.33,72.93
2024-08-21T19:01:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.25,73.01
2024-08-21T19:02:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.16,71.54
2024-08-21T19:03:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.1,77.63
2024-08-21T19:04:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24.06,77.83
2024-08-21T19:05:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,24,80.62
2024-08-21T19:06:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.96,77.64
2024-08-21T19:07:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.91,74.67
2024-08-21T19:08:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.82,73
2024-08-21T19:09:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.75,73.93
2024-08-21T19:10:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.73,76
2024-08-21T19:11:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.7,77.2
2024-08-21T19:12:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.66,77.33
2024-08-21T19:13:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.58,78.78
2024-08-21T19:14:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.6,79.74
2024-08-21T19:15:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.57,83.17
2024-08-21T19:16:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.58,86.1
2024-08-21T19:17:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.59,86.73
2024-08-21T19:18:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.61,86.76
2024-08-21T19:19:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.57,81.76
2024-08-21T19:20:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.54,80.36
2024-08-21T19:21:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.45,73.18
2024-08-21T19:22:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.34,70.54
2024-08-21T19:23:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.24,76.04
2024-08-21T19:24:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.21,80.43
2024-08-21T19:25:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.18,77.31
2024-08-21T19:26:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.16,79.62
2024-08-21T19:27:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.13,78.09
2024-08-21T19:28:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.1,81.07
2024-08-21T19:29:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.1,83.59
2024-08-21T19:30:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.08,78.66
2024-08-21T19:31:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.06,82.72
2024-08-21T19:32:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.05,76.93
2024-08-21T19:33:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.99,76.45
2024-08-21T19:34:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.96,75.08
2024-08-21T19:35:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.95,75.59
2024-08-21T19:36:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.93,75.33
2024-08-21T19:37:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.9,77.92
2024-08-21T19:38:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.91,81.79
2024-08-21T19:39:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.92,82.32
2024-08-21T19:40:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.9,85.59
2024-08-21T19:41:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.91,85.34
2024-08-21T19:42:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.92,83.41
2024-08-21T19:43:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.88,83.08
2024-08-21T19:44:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.92,84.19
2024-08-21T19:45:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.91,84.43
2024-08-21T19:46:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.91,83.06
2024-08-21T19:47:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.87,80.74
2024-08-21T19:48:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.86,81.31
2024-08-21T19:49:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.82,81.3
2024-08-21T19:50:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.84,83.13
2024-08-21T19:51:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.82,81.44
2024-08-21T19:52:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.8,80.47
2024-08-21T19:53:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.81,79.8
2024-08-21T19:54:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.78,79.37
2024-08-21T19:55:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.79,79.12
2024-08-21T19:56:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,79.31
2024-08-21T19:57:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,75.59
2024-08-21T19:58:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.76,76.54
2024-08-21T19:59:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.75,78.2
2024-08-21T20:00:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,80.27
2024-08-21T20:01:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.75,78.53
2024-08-21T20:02:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,82.31
2024-08-21T20:03:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,77.83
2024-08-21T20:04:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,74.58
2024-08-21T20:05:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.76,73.48
2024-08-21T20:06:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.73,73.03
2024-08-21T20:07:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.75,73.85
2024-08-21T20:08:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.72,75.54
2024-08-21T20:09:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.77,81.37
2024-08-21T20:10:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.75,78.78
2024-08-21T20:11:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.75,80.37
2024-08-21T20:12:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.81,77.4
2024-08-21T20:13:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.81,73.99
2024-08-21T20:14:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.79,72.86
2024-08-21T20:15:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.81,74.52
2024-08-21T20:16:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.82,78.19
2024-08-21T20:17:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.87,81.45
2024-08-21T20:18:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.88,82.08
2024-08-21T20:19:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.9,81.7
2024-08-21T20:20:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.92,81.45
2024-08-21T20:21:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.94,82.28
2024-08-21T20:22:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.92,81.43
2024-08-21T20:23:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.97,81.86
2024-08-21T20:24:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23,80.22
2024-08-21T20:25:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23,81.83
2024-08-21T20:26:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.97,82.93
2024-08-21T20:27:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.06,82.79
2024-08-21T20:28:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23.03,79.41
2024-08-21T20:29:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23,77.71
2024-08-21T20:30:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,23,74.01
2024-08-21T20:31:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.97,74.5
2024-08-21T20:32:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.97,76.61
2024-08-21T20:33:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.94,76.97
2024-08-21T20:34:00Z,D,D_20240821,B2,Stevens,Control 1,Control,1,B,2,22.93,76.67
2024-08-28T14:58:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.61,97.06
2024-08-28T14:59:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.61,97.13
2024-08-28T15:00:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.6,97.16
2024-08-28T15:01:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.61,97.22
2024-08-28T15:02:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.62,97.3
2024-08-28T15:03:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.61,97.33
2024-08-28T15:04:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.6,97.33
2024-08-28T15:05:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.63,97.39
2024-08-28T15:06:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.61,97.4
2024-08-28T15:07:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.63,97.49
2024-08-28T15:08:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.63,97.57
2024-08-28T15:09:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.62,97.72
2024-08-28T15:10:00Z,D,D_20240828,A3,Stevens,Control 1,Control,1,A,3,21.64,97.81
